lake_id,center_utm_x,center_utm_y
"16049700",662904.94018969,5315171.31308131
"86018100",420308.51579238,5003729.80677177
"04038200",342969.67938382,5270415.3406098
"82001900",512001.32273251,4991641.8598056
"56081300",264893.85409923,5120119.32537615
"27047800",457316.32521045,4985739.5641252
"03019100",302813.29677871,5188165.74560896
"68002200",259422.46421041,5417198.70239274
"71011000",440220.47189499,5026946.28409402
"82036600",508986.18163084,4986586.13161627
"31005000",493298.43294909,5265810.71570525
"02001200",493746.33448224,4997599.89403696
"04026100",345941.92795244,5297379.33242655
"31048500",465475.69452735,5268568.42678814
"56026100",289230.34215688,5113736.5483193
"27087400",459898.75712415,4974322.9649881
"16024200",685597.43855587,5319350.89176226
"11049300",381988.90035284,5234740.79478538
"82038000",502708.2383206,4984182.86717962
"11086700",399735.64803594,5202617.79558473
"10022300",454876.97857231,4960986.53623269
"44040900",284299.59653121,5236370.1028222
"11041400",383683.89836463,5220793.09543274
"18003900",436977.94061145,5138569.086277
"69029800",567790.87394469,5309521.9895115
"31088900",417524.45042835,5293648.54764861
"60057300",288433.54401032,5271687.70712677
"34043000",330015.57551514,5024881.43335678
"71015500",419260.94726463,5033220.27621319
"16003800",712312.50329649,5325731.96912393
"86042100",403718.80647914,5009023.33545967
"19012400",489734.05455297,4965527.42236351
"31116100",460584.01200449,5276709.24492725
"34050300",334784.66979962,5011236.59477146
"26005900",283948.32355413,5094828.85372883
"11023300",401204.74510215,5192627.81830997
"38058300",611335.43287792,5302479.4876422
"56025000",288313.67805906,5117264.98741695
"69015300",572132.84368385,5289559.32253866
"38004500",645168.70528266,5283559.65507708
"10004700",446833.27347363,4967086.95694653
"69129000",496529.88276441,5278404.46994433
"34051100",347612.84416108,5027710.64122595
"60013000",292741.24840307,5288378.20312233
"07000800",433230.61342746,4863013.70865726
"02020800",473169.91298727,5027324.95645919
"03005000",325225.36870327,5181114.11508292
"68010800",283416.96407546,5384869.43011101
"62018200",482850.65992844,4991277.14105316
"19026500",494061.20481095,4964629.91440209
"19013400",488791.76871948,4964777.11671565
"51008800",259757.36305515,4895646.17954036
"56041600",277152.93616493,5111706.97235983
"02031000",464362.91403922,5016085.65669263
"56066700",275001.85960857,5136030.58315194
"02001900",494663.7641118,5008214.36359562
"16026700",680870.91216665,5312817.71980614
"45000600",276225.08665815,5351637.24089031
"26034000",259120.99059964,5077738.03751456
"47011700",372830.27879212,4988540.56218616
"29030000",344619.61652894,5237329.10061056
"27047700",455825.54552256,4985005.94170983
"10010700",427786.30774593,4959778.19671816
"34045100",329453.24603238,4999529.63789201
"86047700",410078.25422017,5009547.1746204
"56029100",289284.51358324,5124714.25508335
"75036000",265424.92822361,5045190.68126134
"73028700",341975.67548813,5068165.36110089
"02060300",483579.5600628,4997005.52150165
"03121700",309639.12435115,5220076.81540973
"03027500",291432.47899969,5191887.84316131
"21056300",302977.63040547,5102267.90160026
"03096300",275521.24470066,5178502.54396205
"56063000",276204.11118099,5125790.63469409
"16020100",688688.09774343,5323846.91442111
"29017300",346336.49578991,5213603.28032368
"82014900",506947.04384154,4999049.24342911
"56063100",274213.40734472,5125306.63387929
"31025100",468863.37550814,5261804.21511107
"15004400",327373.05941047,5299325.70323967
"03057300",272285.37612994,5220919.60160291
"03081300",285091.44847598,5223400.51210992
"56115600",263239.93093218,5170297.25279946
"03063900",258392.3001338,5190122.63508264
"38029900",637177.50905713,5305213.97710354
"09014900",541303.01742722,5164783.80947934
"60034200",293896.6845883,5273973.97033924
"49018400",423528.79029718,5101932.23698672
"73025200",356100.57464338,5069854.8130969
"69009100",584965.45623117,5331267.82502733
"29023100",347533.42095816,5237666.21157288
"34047700",326197.21637386,5023411.87021823
"13014900",499588.82839397,5037071.20186852
"32002700",323435.38544997,4827317.7914341
"18062800",412189.16737181,5175961.54141345
"68013200",322625.5677017,5379933.61450462
"87015600",257732.21908594,4961650.93107427
"65002800",368903.52512644,4935478.11786688
"15009700",320186.67082036,5319668.0904312
"27011900",465295.16253246,4992374.32384772
"27028600",459131.53516273,5005941.62808641
"62015400",493667.18580374,4984424.90511988
"19005100",493153.95688008,4967780.79898505
"19043300",482891.33409593,4926754.7675655
"64010600",311871.4514931,4926578.79022521
"34057000",357528.46462827,5014333.43262272
"16019000",689141.4897885,5308742.82851896
"71011300",433168.7959504,5043105.84460847
"56135000",303403.94611421,5121750.26560718
"69073700",529215.10439976,5277345.48068902
"27090500",452633.9990331,4972900.8404012
"69090000",499704.84222362,5252044.5893424
"06034500",223005.53564743,5047995.56005266
"38045400",623141.42538724,5302821.77582981
"26031400",283279.05978339,5072958.54764977
"60020200",271763.36791659,5277753.42612515
"19033300",516863.4346192,4952795.29591766
"56017200",299144.93427799,5127049.53321085
"70011100",456851.46445345,4946925.74409831
"31096300",461973.81049266,5255435.81936335
"60010500",293571.48597858,5280821.59712392
"06037500",213392.09316626,5037813.20549675
"31065400",454405.82894559,5274430.84591162
"56038900",284300.92507467,5110048.93170987
"03041500",280811.12504467,5201418.99320039
"31084500",427260.58206589,5289195.65717162
"03063500",265529.85435989,5190131.04904245
"29040700",358922.9700547,5204694.21173973
"31037800",465252.25116166,5244721.22799882
"41009100",231016.78844827,4919667.24051073
"44035400",287266.37620521,5246298.51803283
"41013900",233563.9961336,4931111.46402008
"10002000",444645.69175403,4949769.0519927
"40008200",443227.91771981,4920294.14959911
"09010400",543434.2217239,5162756.42038412
"11087000",396108.11597433,5208156.38105481
"56122600",329141.9709842,5111976.58566061
"86039200",432268.36918846,5018102.62867403
"78005500",211879.33611335,5056815.38215888
"31059600",452008.57175428,5253995.2528485
"16041700",672461.57106292,5325159.44156012
"73013000",387818.86730034,5049305.35335331
"16032200",680925.79189184,5319255.07054379
"18043000",428302.52104021,5142847.68278441
"14010600",240675.21015479,5208105.2054448
"02043600",473010.16782419,5016004.85686708
"86045800",411648.55621222,5005610.76947018
"11082900",378212.22847763,5184780.54214959
"38054900",617338.78181493,5284603.80123954
"87012600",226421.13008036,4956964.69876687
"09007600",497852.56423126,5161919.43668601
"31025600",467200.13220612,5258513.37606631
"04061100",317897.53626276,5355815.03429547
"56063500",268632.23323527,5125994.1473399
"82007600",508091.61803806,5003407.45613741
"48000700",455807.1397746,5093946.31678885
"86048300",407006.48127343,4997743.14705383
"34013800",343833.09366866,5002393.77458348
"56063900",271973.64159452,5123731.17246275
"18011000",423676.77380922,5132362.0736903
"06041600",237718.32522121,5025486.51930742
"70028100",472755.18437686,4949888.83724631
"69033700",560382.25681793,5339130.49107604
"46010300",361878.44956146,4835332.42221493
"76014900",257936.17129288,5031206.43121999
"21022100",303423.84154652,5094079.52779798
"02038700",477964.2698775,5016512.01168629
"03004700",328704.48306775,5216205.30117301
"56062100",274781.55201159,5127495.92499775
"10007900",434591.35197222,4969487.35398794
"11074800",409413.19426389,5187986.50788527
"15008900",319255.41089965,5284177.98639715
"61003700",315198.50462032,5040155.24494898
"38009900",638839.52119549,5311657.49048905
"29012300",359510.74243076,5226457.75470113
"44008400",290219.05916693,5228102.83639338
"15034400",324687.18702582,5265430.80316356
"31091800",412400.09751354,5292130.44988321
"38066700",605668.67270541,5283306.78148649
"77021400",333730.30419488,5072828.39932783
"31070500",450555.26978766,5277279.68123259
"49021500",403111.37954481,5096634.86867327
"06010900",234292.56913097,5026287.15791823
"86013600",428223.36412658,5017890.82758683
"21033400",286057.39010697,5097888.83260417
"27064000",473897.9614016,4987497.8811517
"49012400",378238.2843035,5125155.40178337
"11075000",411929.66329516,5187482.04603757
"18046700",395162.76090264,5116308.52404922
"71007000",441083.62262216,5031416.39160073
"34023700",334359.78001879,5027133.9077915
"31061700",454074.76194418,5264726.22050521
"38044600",625204.92365417,5290139.71002488
"29028200",337495.03187235,5215075.54038789
"69047100",557904.96138443,5352435.43181794
"11073900",415361.94433124,5184755.061393
"86021600",414021.52922417,5005337.51170198
"31043000",463411.56525189,5262230.37716707
"49024700",374229.36047075,5120295.06554169
"34061100",353949.69572447,5014110.54471814
"69081100",517342.38763522,5334017.98441517
"31085100",421915.61194731,5255368.98537464
"19000200",519898.84979422,4947383.88214951
"69039300",555587.98496131,5206404.61867631
"03022800",300487.25589048,5223645.09377443
"56126500",304239.19650309,5125472.98270621
"62020600",487972.52942789,4985359.1244637
"49014800",386173.35514319,5102116.44000647
"31112200",493399.40821351,5228079.58281965
"15020000",333455.36271563,5296499.05027829
"38068500",603750.48305636,5277726.51505229
"69077300",516578.03025177,5255553.43585234
"21045100",298477.34630654,5107574.18465378
"03053500",272167.93194929,5188706.99248565
"56074800",276386.62911738,5167187.81161804
"82028000",511294.01754307,5008445.53982047
"80008400",350253.10294495,5162166.60915416
"15029700",314071.16497855,5278702.37220168
"26032100",274174.64985352,5094031.07399616
"38074800",594487.72508872,5228207.89536969
"01035500",477863.24149249,5203274.38569746
"44003300",306328.26850231,5262246.40384437
"19024100",494690.46866635,4967264.82713381
"69034800",561925.61644174,5349396.26172151
"30023600",480307.9977775,5029198.00292205
"11058900",378011.09190998,5162957.25819358
"56072300",273165.43535006,5155073.96250966
"03043100",281149.54622005,5212143.66709407
"15003700",326906.53641425,5287083.03295188
"31071800",446836.56798305,5242061.23302513
"11089600",378365.0224068,5216329.81116066
"31044500",457742.32007519,5257826.37625543
"19019700",482336.11659146,4957859.60569397
"69041400",559124.9019642,5241578.37292348
"56107700",311556.41666416,5110962.24419797
"02056400",493294.68855315,4997769.46458233
"02027000",467888.84315401,5025891.019111
"16047900",665659.26286215,5303937.81510601
"77027600",366102.59054175,5089408.88164425
"56089800",267232.17538153,5156392.5704825
"27010300",467265.93377883,4986444.28607566
"27106300",471836.23153569,4964280.11087448
"60018000",270614.56796546,5273503.94107919
"18038400",399135.54895857,5128961.86055555
"19001800",478679.47072179,4940236.97094878
"75025800",262911.87909339,5067244.12832904
"27093400",441733.15426402,4977885.76742781
"30017400",461395.67352635,5061170.58668383
"03044200",283459.61869409,5216238.58170869
"71012300",424974.41590573,5032357.6508595
"61009200",309103.41338747,5041346.2692709
"29002600",365807.64745801,5210447.08118691
"56089900",265343.97999596,5154951.20300291
"02008700",470280.26174572,5013865.54712439
"38066000",603972.63037288,5275636.75949804
"69065700",537163.23843119,5247866.91013104
"31030100",473064.88946124,5278198.32240299
"29039700",362846.33937787,5192715.57853709
"11025600",400867.75766686,5185537.66267429
"18050700",429773.24646391,5144682.00205823
"21056700",288154.34193806,5084310.3248819
"60054900",297574.70350094,5275293.42989602
"62024800",500890.16289139,4974307.4002484
"45007400",259176.47125935,5348384.72011107
"70028900",474252.21187599,4944348.21913881
"18001200",436906.00987976,5114693.82665951
"82024600",508111.6950539,5002396.46854805
"18012800",423447.28466953,5154356.98549826
"11048500",380867.77536277,5241521.90407921
"73057200",349967.34652011,5054357.22659832
"48005900",459495.63301894,5061333.2648531
"73016100",378194.45719421,5048506.82666805
"82017900",504776.48432922,5014582.53110413
"69051300",544520.43465972,5189377.19329375
"58006000",522347.15184476,5130817.36334448
"15024000",324973.18193564,5318732.75581457
"11028100",399117.67854902,5203805.40158593
"13005400",504969.8436964,5017714.60593524
"56071400",272972.60636149,5149303.88941754
"69028400",566397.40357229,5298110.0836797
"73033300",348524.86971623,5057410.38535139
"18019900",429415.73270277,5168336.8170764
"03008900",315931.69235672,5219127.68505229
"47013500",374354.80839421,4996706.81490137
"07012500",392460.35598542,4889770.22787547
"61025200",308882.45272865,5048067.24499586
"16078300",655487.08252207,5327185.20678572
"03014000",312344.50000667,5222944.96838521
"15028700",313203.82897165,5258423.78951215
"45007100",250348.31675006,5352562.02757194
"16045800",666973.73897933,5315984.84425627
"11015800",410280.75595216,5185390.9725356
"86007100",430445.15231457,5013653.2760965
"56128500",327619.95842358,5123761.97341127
"03081600",287050.70943171,5222214.75975303
"16083900",654833.49496663,5329376.28121076
"69063400",541178.24742682,5234569.78680822
"69033300",561674.21859885,5341047.58105207
"04004700",378523.07058469,5252955.52440932
"73006900",393817.14313234,5052783.33198988
"69112500",534194.81530074,5363963.63721565
"87005700",292050.36052774,4971807.57862229
"38041700",628320.43417866,5274561.12485115
"77014500",358304.95241943,5130465.07523912
"31063800",450467.52167315,5258130.23321079
"13008500",495566.77578951,5057862.32304489
"31000500",488600.20611495,5226172.99661472
"03036100",281066.17171873,5184666.9757289
"03051300",271007.62326469,5196982.59890277
"69038000",561348.99881761,5307576.09506495
"31065800",453432.91820104,5273333.93841621
"01005100",477997.18425346,5194661.09083446
"31080600",441495.11302673,5283083.21794789
"46002300",380813.01098346,4827458.57218222
"80008100",352438.17889451,5137472.73147261
"60042300",285849.8849113,5288694.92345865
"27078800",464468.02637417,4971624.18284251
"44020900",286705.21024425,5242201.39920733
"49011700",374065.04315028,5116987.9058401
"18020600",427617.35795129,5182105.88390197
"83003300",374538.38688034,4868096.80334395
"73009800",382858.95844736,5047056.66958999
"29020300",349901.85877446,5218759.2619604
"27089100",460366.5328005,4971261.14310574
"04012600",370053.22694193,5283243.71738083
"47005200",384004.05042595,4988975.06837512
"31046100",457618.53992103,5274541.57531656
"82021600",505569.4196821,5006621.06660993
"26029200",258336.15871191,5110850.14116728
"52002500",408034.85779152,4902896.80042843
"15004000",332491.1404504,5292037.52388866
"16062400",656841.60903898,5317297.11520659
"16023100",692355.81090472,5328771.69930962
"60004500",297448.35647315,5292835.20086037
"75027300",260041.45683162,5063353.83481499
"42008100",256497.64274971,4914034.68607726
"56089500",263543.38335222,5156269.55442195
"27107200",471687.18278417,4959555.67972443
"49023100",386222.91669643,5112351.38026342
"16014900",695274.67470951,5319727.38848727
"58011000",508927.62559216,5123309.50294262
"41009200",235094.21452692,4934055.07626612
"34021700",338585.44000603,5013040.86274493
"44052500",286119.61949153,5227957.26907092
"70024400",462898.55129539,4961176.02863608
"18064800",415569.82230235,5170575.75580036
"37002600",267209.26652086,4983710.15283711
"27087500",458708.82061972,4973467.33983308
"29010600",362237.86536187,5211728.28619339
"73039700",355224.80520574,5056879.51385089
"60005300",302726.11558952,5288664.73136164
"31081400",432644.88970786,5279889.01701467
"10016800",427562.11343431,4971868.47689223
"86043500",432030.52646423,4984146.1921438
"69014600",573607.45119821,5237988.13878183
"12004500",298734.41852956,4996379.65839316
"16035900",674207.58243825,5285412.72137708
"75038800",273380.4502968,5067690.56951011
"03063100",263010.01332348,5190599.35618395
"60024800",266733.35662199,5283087.70871543
"86004400",436929.43733396,4995065.03937319
"73012100",385851.35351274,5055368.36819586
"69004800",589648.57894156,5259341.51270248
"04043000",348769.45584293,5300579.01209684
"43012900",400385.88802547,4970411.71983492
"31048900",461413.10484548,5267694.57265223
"26021400",260634.32847993,5073426.52154604
"27102200",468043.90496814,4963512.98567273
"38035600",630580.06244986,5324352.88292264
"38031200",637703.6023208,5300271.96759332
"18013000",425938.66541551,5153845.4976691
"82021500",506261.51444723,5007309.39870059
"69108400",517025.65972334,5343359.55666517
"16032400",678705.70759891,5317234.46285622
"15025900",309123.96821584,5228027.3590804
"19010500",488232.86299186,4970294.57913281
"04004900",377835.86782355,5262707.16102982
"26014000",267237.75966664,5099297.67926499
"04036400",385452.02798036,5283591.04002559
"34044500",351229.56111393,4999120.82003745
"02005800",486402.69578355,5020632.44346095
"45017800",303078.77922697,5364022.93706278
"38046700",621230.50694808,5305111.11520902
"31054300",456480.58438067,5268799.74954354
"68009400",288181.97739906,5393623.07373884
"69128300",529735.79062634,5339510.16958775
"14001800",254861.8470483,5186482.39867907
"56049900",279863.39721768,5158069.62422924
"11052500",381297.37508227,5208222.42154637
"32007000",305239.49677261,4826281.43828362
"60004400",301059.21968676,5291612.66312095
"71017500",449986.59738381,5034641.40991219
"31035600",464826.48196033,5216799.25738067
"77021100",340386.20974896,5134796.17397984
"03072800",268248.04187514,5224477.65403267
"82026700",509233.16302172,4999398.52039537
"82036400",504324.47328064,4987837.71508075
"31082200",425054.05637678,5252515.45090677
"04024600",347917.05267076,5283639.72825263
"34016600",350204.31995399,5023233.8665171
"56083800",258217.87533603,5125307.67192677
"11014600",413680.68350403,5240407.77385048
"77003300",366068.62566088,5079544.92108827
"80000400",357581.58537465,5141854.31007693
"38008800",645672.48043764,5313752.50154695
"36003900",398438.16078947,5308047.72165178
"60029800",261937.48165148,5285796.89358768
"11072800",429662.21708161,5188529.17100124
"75017900",261690.72344587,5035596.94466707
"21009000",313269.99793394,5071840.61458504
"29013200",361068.22358959,5224718.77344376
"82025200",506563.13091559,4999880.48982695
"04061900",313003.00849079,5346114.18928933
"15010800",313590.67537454,5225172.17272708
"11039000",391802.44325381,5208760.59387456
"06010200",233833.98457759,5032257.00816809
"86035700",419561.11690314,5002945.18157808
"01036500",479851.21137016,5182137.79601265
"15022100",324479.19835603,5241979.51859156
"77021200",341026.05103593,5130797.49417582
"60072600",273339.69919881,5282232.47676844
"30008800",473064.96835891,5050539.48781854
"16032100",685007.54355065,5319245.90994596
"01026900",466640.54646949,5154408.68633032
"11077700",394451.35297656,5131129.54616992
"73031600",398400.63466873,5016985.78959618
"04034100",345180.1700731,5302139.48509058
"56009100",307388.65084949,5111971.0189066
"19039000",476232.26662752,4948724.33595494
"19023100",491104.1836898,4968405.67278109
"03023600",304397.91545307,5217855.32357375
"45008900",250712.63078333,5343056.54167834
"27102300",468790.37485236,4964332.77004486
"21048000",290486.74812194,5071514.23871489
"56068500",274733.73539961,5147694.16988772
"38056900",616949.61965279,5280572.866831
"16043600",670472.45920258,5319190.72763431
"03047500",278686.44415769,5180622.14420532
"73033600",382022.14833556,5041698.11982104
"61018100",294622.94570011,5058986.80397539
"03050700",276532.10638258,5197090.95472952
"86027900",404722.65718948,5011389.38871323
"38022700",637975.70938832,5331720.28588214
"38030800",631858.8485341,5300732.41586482
"10015400",438258.95746445,4978659.95373679
"69010200",587024.00989082,5333401.8237024
"38046200",628886.38170666,5298490.06907627
"73039600",355666.48974917,5055329.98785625
"34036900",340194.98485059,4974193.61753561
"11017800",407773.82892863,5211057.05896986
"31005800",494962.68140607,5283812.85095134
"38081500",589369.46335157,5331139.69444327
"82023500",504956.57922197,5003685.07238899
"71008500",441606.31258718,5033565.38541329
"38021500",641177.50818628,5335302.71376736
"11069700",374385.85042778,5178710.32728083
"82025100",507031.27714975,5000046.37252605
"56037300",286097.56477862,5110667.47404842
"27046800",460066.88027784,4983298.89475795
"73003300",406450.89300884,5049940.24718701
"60044300",292721.05342902,5285251.16322816
"19020200",484942.37297683,4957561.07221794
"16022500",687780.37039295,5317370.65008334
"56127500",311234.20098818,5118809.12953467
"34037200",329095.55838805,5026938.19175407
"31110100",449395.98407514,5258769.70074663
"40003700",444053.93635238,4902481.51832679
"73049900",397550.94541059,5050913.77362014
"06038100",240865.55745796,5044594.89699155
"60055800",289695.91524507,5277744.47523908
"40004500",442992.04252163,4899919.95643455
"82029300",511379.57377406,5004154.61662718
"38029500",634603.90187489,5295721.25415041
"86040500",429743.68042371,4997342.73469419
"27095500",444466.68525788,4975533.72129719
"10017500",427327.78944828,4967656.87489378
"27089500",455286.4361987,4971982.21304657
"19031200",491135.52988208,4957609.44369518
"18006200",433970.01419689,5147381.07261438
"31043100",463976.59080746,5261120.57371248
"16080100",653422.49863869,5335702.54769134
"14030500",233780.09396066,5185812.57401802
"37010900",247417.79904706,4989832.40039245
"30014600",492499.44746193,5036043.53946675
"30009300",476531.44940713,5047196.2553264
"38064500",602052.62660037,5323069.5223698
"60052600",271037.01841628,5284075.76866772
"03007100",316905.54721068,5197087.56593439
"10010400",429612.10613646,4974359.87878269
"60029300",261827.61259893,5284854.31493027
"76001400",319835.17854888,5019805.82894671
"87012700",312465.7165224,4941372.99918919
"66009400",477874.35899631,4899454.63730568
"71032900",416600.11132889,5034074.927756
"03113900",278703.61578375,5201209.63300825
"14012700",255520.95895362,5191623.21858291
"16030300",680147.01155526,5323716.77556786
"82039100",509477.51387781,4984484.41405099
"21041000",330758.98018328,5078486.11599845
"02065700",466401.19618274,5010311.93535451
"19021600",485092.48078639,4956902.9397644
"11050000",372710.07468242,5169885.61215951
"61050600",299165.06484515,5046009.1168166
"61022800",317984.48308614,5039310.90962494
"44002600",301565.35103033,5253661.35050097
"02072400",482664.73186485,5013277.53402806
"31005400",494361.90018604,5269405.20925378
"04012700",364903.71307033,5284581.65799261
"21019300",296582.08962146,5083295.87551738
"75002800",278329.05360936,5058653.99076003
"11036100",389116.55606787,5187472.95973522
"56150100",257613.23405686,5144053.67399005
"10013800",444782.21766295,4970100.49933414
"69004700",585379.28894239,5260716.84182463
"31062400",449379.51697618,5261367.29829081
"82042500",501656.29306812,4979257.08785735
"58016900",510165.0459912,5079604.75066889
"81004900",449555.58068631,4878538.54222658
"34021600",341273.77968003,5014780.68630494
"56101300",256435.06116468,5154085.47497996
"70003200",465414.64348911,4939229.67124979
"38060500",613489.09686644,5308990.98468133
"27078400",462359.55657823,4971397.17942764
"60067400",253882.46826587,5276271.00827717
"09004800",522647.61542186,5167684.27522703
"56079300",260610.83840331,5117161.62659883
"38054600",614783.63104009,5273536.90050432
"86029200",402492.81254946,5010519.99144812
"86048400",436928.39339322,5011776.1585881
"56148900",252874.61721748,5148973.29536021
"44021000",286486.78632429,5240985.09108818
"03050800",276133.83803722,5196875.38249347
"73028800",341341.15802123,5066208.12929036
"18032700",404190.05648636,5151585.63115824
"73012200",387120.98428945,5052876.07181606
"61009700",312534.51357033,5046571.50541832
"21045500",304052.92073012,5108754.40133992
"05004500",404154.1279864,5074901.85722764
"60071100",296234.5026458,5283864.97868147
"34060200",346687.12255935,4990146.78792799
"03117300",299924.96742776,5192897.28616395
"66005600",462160.82918467,4922423.14890885
"26020900",265570.33730983,5074039.55147944
"38055800",616885.03425815,5283368.13169277
"58011700",501549.81640689,5071324.01648218
"82046000",509901.25214768,4982475.83130333
"02006700",480562.46712255,5027893.13942712
"38035800",628695.34837195,5323237.28887598
"81005700",452140.75618316,4891369.45883154
"69018500",575643.14331415,5317642.51531678
"26040800",274511.51515553,5081393.88207398
"16077400",650211.72927227,5329796.61833813
"61037800",319136.22793077,5051005.72317587
"42000200",292347.05925359,4936514.43641561
"16079200",652892.4196713,5334958.50580613
"40002200",450166.14771657,4914247.80760768
"68010200",291694.5864993,5390976.45892754
"34020800",337289.84787836,5019548.28201424
"11072900",428216.65215148,5190257.24125509
"37000200",273792.33815236,4965575.50195502
"16027700",683826.6114218,5310902.85556656
"31035500",464791.07284154,5209731.40657541
"13007300",495823.13792722,5048705.33908268
"30022300",473243.61910631,5039120.23438822
"03042100",280408.78364971,5199216.26944133
"69027700",569568.42631829,5301076.75826807
"38017700",644892.27255776,5332367.18017616
"30015300",468908.14388489,5038727.09987751
"06025100",222691.92393963,5047054.46886769
"86025900",406198.50624571,4986749.20588309
"02070300",469893.26024596,5014157.85297178
"06041000",237604.55994213,5028678.56492217
"77004800",365685.82624533,5101807.807162
"58004500",531883.23378989,5096325.56023407
"19005700",487034.77058916,4963185.03672566
"59000700",251369.51804209,4897104.89346394
"21038500",315086.12512131,5082710.67308786
"27027900",461899.55745696,5001711.5611973
"10012100",425898.68235243,4962351.32321728
"38046300",624607.61926839,5297966.87438265
"70030100",470509.41208696,4933166.98397681
"45003800",298307.76979499,5347106.50358718
"27105200",474526.15371412,4963604.38715101
"49005200",389371.59726655,5111169.96455344
"82040700",501355.92236971,4980908.56868702
"11017200",411134.30014771,5195809.17765319
"77013800",357391.8149708,5134287.54077587
"40011200",432201.77661767,4904479.68720835
"51005400",274930.5878812,4862016.19565686
"18052800",412113.27581973,5132254.91137413
"61026000",293561.45125087,5035647.79368385
"56073700",274696.74428716,5151559.07972241
"77005800",371218.50554124,5114691.0671492
"34024700",333266.36475614,5003957.31644988
"11067400",381880.23373278,5167145.5633415
"60008400",293449.77458782,5269765.37827742
"38065200",604794.3793347,5256820.23749976
"82027400",502447.7002602,4997665.83720656
"62010400",496044.09203692,4991968.24073596
"06006000",236147.58594579,5025134.55318666
"61011900",306582.28395623,5065309.42058952
"57002900",251281.03528236,5329647.66032114
"04062200",308145.9960227,5346172.03940727
"15009000",320036.30698753,5283922.92393725
"11027500",397955.24542481,5195980.09176625
"09000300",541521.93285448,5143843.64917665
"60001800",306965.14683803,5281066.20660132
"27049700",452616.37556632,4989278.68054439
"82036300",503738.94778316,4987828.19425111
"69068000",539209.9822243,5333519.39651523
"31083000",427830.08244846,5277620.19224209
"38035700",629586.0095513,5323673.13760446
"18053100",401156.42887255,5134900.55678676
"86042400",432700.50850129,5009053.65129396
"04058800",320707.65200182,5345428.73365611
"27094100",446344.46265011,4978110.28285832
"61045100",321685.99796298,5037416.95252081
"69086900",511429.3004064,5369322.34518674
"18040500",402629.3420919,5161174.13369891
"31061900",452942.42423319,5264188.27024272
"31099300",420322.14741714,5295359.15017703
"16086500",680592.94983649,5303377.55526519
"70006000",465000.04258404,4949079.9838847
"11063100",427406.49322497,5194416.79315872
"27102800",470009.42986905,4963525.09183856
"70032000",435763.93660477,4942026.92769986
"14002200",251713.80922157,5185218.21548452
"38007200",638582.30008491,5302653.72409313
"87004500",296911.99956614,4965638.24156878
"03091700",280990.03674646,5197885.46569778
"61033000",318301.64323593,5048022.43562549
"60050300",274582.06421106,5266402.46448091
"11065700",375714.53453439,5161603.43720218
"38053000",617440.32267861,5322441.71132207
"15005200",330487.3874342,5294341.91449353
"44041900",276973.24253102,5251950.15723995
"61029600",327264.52574324,5059183.87626223
"37024400",244916.90905917,5010959.95379537
"56145300",286430.82383332,5130743.37467724
"56092600",262043.24482928,5177013.91721132
"38064800",606068.6016716,5243333.61166769
"11022600",395221.45875112,5158867.47230383
"71024500",458543.13155085,5036867.36403121
"16014800",694576.19968303,5324882.09806695
"21040500",328525.32494956,5076461.04732545
"13000900",517632.93392271,5020313.60034449
"62025600",489348.77720528,4996104.07832463
"60058100",285749.61565668,5271705.65866361
"03036600",284104.89870818,5182268.32413781
"19025200",490436.57622057,4966974.30349571
"82022700",506462.0370811,5005181.99858523
"16064800",648729.71778373,5295262.68507114
"02011600",467083.38197069,5008351.3254269
"60018500",277524.74424476,5282947.57979111
"33008100",491108.221488,5097193.07128239
"56130800",304826.49655132,5133780.94860352
"30003700",479868.57487622,5044497.87908769
"04016400",357593.29928259,5272939.94550334
"17005700",310687.54989848,4877773.03132229
"61013800",303853.81707037,5036961.76641073
"04022300",351230.48295224,5266366.43156398
"04053800",355686.77206619,5263089.46705525
"18072800",400469.65403862,5136110.03422634
"29053500",339846.13680582,5232115.64516341
"15042400",328775.11346916,5225040.73099219
"38014700",644671.80094155,5318604.66641714
"15015800",313856.75914732,5298685.39964025
"26040300",276851.32117325,5094414.28165477
"69057200",547130.62467591,5260191.62576614
"54000300",264527.55594841,5234573.1041346
"38043600",623605.2042821,5276938.78613454
"38084500",628949.82510128,5311866.05628014
"69073000",530745.73506982,5274340.96528533
"71014500",427977.25716124,5039494.95623025
"02067000",463735.84566491,5009819.04682419
"34044300",347517.51394187,5006922.35692837
"62004000",496172.41483069,4987560.78902069
"75017700",262461.10026881,5036898.0028773
"11045300",379109.34362167,5191275.27614564
"09001600",534291.52934284,5153679.02047217
"61016600",299467.68368978,5069631.13510117
"16064200",656102.15408456,5282543.49983279
"16085200",712884.39104804,5331395.68074292
"18070800",403073.54578409,5182421.29240968
"05001600",423532.72331865,5046193.2185267
"11091900",418822.92034947,5212901.05947296
"82048000",502275.83462276,4989269.19321004
"68008900",289975.32245032,5397318.03105253
"31068800",456520.09466939,5284307.22235887
"66007800",475054.80560192,4920270.30854684
"27060400",463350.04967146,4987153.35485349
"34022200",339785.13146509,5021356.4552981
"11032200",384037.71843697,5135905.44725084
"06020600",235314.07403249,5037678.75994278
"60026000",268808.09918587,5281333.07065088
"56157300",262949.00938924,5150979.38094618
"31090000",411359.04126274,5268970.5604615
"27104100",472190.60701278,4968805.22253462
"56123600",320623.67076867,5110079.56005006
