lake_id,lattitude,longitude
69021700,47.858774,-92.042735
69023400,46.967123,-92.172978
69024900,47.522277,-92.151842
69025400,47.788744,-92.082363
69025600,47.800003,-92.116382
69026200,47.769123,-92.082147
69026500,47.74549,-92.104962
69027500,47.874468,-92.140096
69027800,47.848325,-92.094568
69028500,47.804667,-92.115881
69028501,47.804667,-92.115881
69028502,47.804667,-92.115881
69028503,47.804667,-92.115881
69028600,47.83281,-92.08811
69032900,48.134634,-92.145649
69037100,46.909888,-92.163792
69037200,47.012471,-92.149626
69037201,47.012471,-92.149626
69037202,47.012471,-92.149626
69037300,47.051639,-92.197852
69037500,47.327877,-92.147358
69037600,47.505014,-92.171802
69037800,47.958107,-92.542275
69037801,47.958107,-92.542275
69037802,47.958107,-92.542275
69037803,47.958107,-92.542275
69039700,46.968408,-92.215969
69039800,46.974389,-92.201618
69041200,47.224514,-92.220681
69041201,47.224514,-92.220681
69041202,47.224514,-92.220681
69041900,47.447348,-92.251097
69042000,47.443624,-92.242876
69042600,47.387133,-92.246105
69042800,47.534244,-92.230236
69042900,47.540507,-92.280698
69043400,47.590115,-92.30353
69043401,47.590115,-92.30353
69043402,47.590115,-92.30353
69045600,48.131084,-92.300397
69046800,48.14866,-92.209882
69048900,46.899149,-92.321615
69049000,46.86543,-92.282997
69049100,46.956795,-92.277445
69049101,46.956795,-92.277445
69049102,46.956795,-92.277445
69049400,47.36958,-92.304854
69049600,47.529784,-92.323469
69051100,46.887013,-92.396418
69052100,47.096838,-92.408249
69052900,47.14658,-92.410186
69053600,47.24831,-92.366622
69054400,47.231794,-92.391775
69055000,47.323854,-92.331237
69055300,47.452665,-92.323789
69055600,47.429685,-92.369099
69056200,47.372616,-92.32137
69056300,47.458675,-92.32107
69058000,47.786907,-92.379219
69058100,47.816812,-92.40376
69058800,48.127215,-92.333646
69058900,48.106711,-92.346763
69061300,47.988547,-92.467554
69061500,48.171454,-92.496399
69061600,48.268775,-92.488377
69062700,47.098276,-92.5353
69064200,47.314955,-92.450167
69064600,47.298395,-92.484187
69065500,47.398465,-92.479523
69066000,47.461101,-92.47505
69066200,47.52421,-92.546096
69066900,47.703449,-92.498393
69067100,47.750259,-92.47364
69068600,47.28764,-92.549992
69069000,48.036617,-92.534965
69069100,48.319864,-92.579549
69069400,48.598751,-93.234284
69069600,46.798068,-92.596896
69072500,47.492726,-92.591507
69073100,47.677515,-92.636008
69073400,47.656153,-92.608479
69074100,47.976239,-92.66022
69074200,48.046417,-92.637553
69074400,47.993726,-92.661455
69074900,48.078009,-92.652901
69075400,48.294658,-92.60999
69076600,46.822784,-92.796844
69077500,47.419099,-92.773543
69078100,47.513373,-92.727227
69078300,47.491543,-92.785761
69079000,47.638789,-92.778158
69079900,47.645828,-92.758426
69080000,47.647834,-92.763009
69080600,48.075556,-92.783482
69081000,48.182774,-92.741302
69084100,48.073958,-92.978316
69084200,48.208711,-92.809435
69084500,48.435517,-92.848105
69084800,46.789087,-92.884647
69085000,46.778717,-92.883947
69085400,46.767812,-92.813536
69085600,47.419534,-92.830751
69085700,47.490618,-92.876362
69085701,47.490618,-92.876362
69085702,47.490618,-92.876362
69085900,47.591816,-92.915916
69085901,47.591816,-92.915916
69085902,47.591816,-92.915916
69086400,48.220275,-92.928412
69088500,47.276989,-93.045645
69088700,47.239718,-93.014796
69088900,47.2311,-93.023994
69091000,47.620116,-92.937275
69091200,47.585522,-92.940788
69091300,47.573617,-93.04424
69093200,47.678615,-93.003789
69093300,47.671927,-93.027096
69093900,47.66989,-93.034446
69093901,47.66989,-93.034446
69093902,47.66989,-93.034446
69093903,47.66989,-93.034446
69098700,47.486729,-92.057567
69099400,47.478901,-92.663399
69129000,47.664085,-93.039047
69129100,46.731885,-92.05619
69130200,47.527155,-92.628129
69130600,47.482991,-92.461024
70002200,44.689468,-93.390087
70002600,44.739394,-93.40769
70005000,44.635814,-93.42026
70005400,44.693473,-93.482283
70006900,44.655998,-93.465415
70007200,44.706193,-93.455213
70009100,44.592164,-93.509663
70009500,44.742743,-93.52387
70009800,44.610875,-93.558325
70012000,44.739453,-93.527334
70012001,44.739453,-93.527334
70012002,44.739453,-93.527334
71001300,45.308509,-93.600452
71001301,45.308509,-93.600452
71001302,45.308509,-93.600452
71001600,45.450947,-93.575537
71002200,45.435831,-93.520893
71004000,45.484681,-93.519526
71005500,45.478047,-93.630878
71005700,45.377718,-93.671831
71006700,45.399489,-93.748955
71006900,45.431052,-93.689628
71008200,45.334043,-93.756306
71012300,45.436551,-93.961135
71014100,45.472173,-93.937494
71014500,45.506598,-93.926329
71014600,45.490658,-93.950134
71014700,45.484502,-93.934635
71015900,45.476765,-94.068638
72001300,44.612361,-93.974724
72001700,44.667028,-93.934011
72002500,44.658771,-94.050939
72003000,44.675798,-94.132386
72004200,44.561832,-94.222835
72004900,44.70979,-94.204191
72005000,44.674165,-94.225958
72005001,44.674165,-94.225958
72006600,44.578432,-94.328198
72006900,44.499265,-94.368446
72008900,44.470933,-94.520544
73000400,45.396941,-94.105972
73001100,45.421177,-94.082966
73001400,45.316331,-94.215587
73002300,45.410579,-94.242563
73003500,45.334792,-94.272853
73003700,45.406038,-94.310377
73003800,45.360178,-94.277836
73005100,45.500221,-94.279455
73005500,45.429047,-94.345121
73007600,45.384641,-94.370039
73010200,45.561209,-94.446007
73010600,45.529754,-94.463582
73011700,45.600184,-94.482028
73011800,45.658906,-94.490267
73012200,45.617478,-94.449604
73012300,45.612262,-94.458914
73012800,45.609598,-94.455567
73013300,45.419053,-94.48651
73013301,45.419053,-94.48651
73013302,45.419053,-94.48651
73013303,45.419053,-94.48651
73013304,45.419053,-94.48651
73013305,45.419053,-94.48651
73013600,45.652263,-94.511021
73013800,45.68746,-94.510327
73013900,45.390766,-94.531372
73014700,45.389865,-94.53443
73015000,45.357122,-94.525544
73015100,45.336088,-94.535897
73015700,45.442772,-94.522653
73015900,45.417874,-94.577665
73017200,45.525187,-94.537951
73018300,45.746182,-94.617533
73019600,45.358794,-94.639774
73019900,45.602457,-94.657054
73020000,45.32568,-94.669556
73020001,45.32568,-94.669556
73020002,45.32568,-94.669556
73020800,45.641541,-94.731037
73021700,45.597332,-94.679133
73022600,45.705247,-94.744189
73023100,45.701213,-94.714362
73023300,45.682276,-94.709722
73024100,45.62653,-94.813245
73024900,45.746169,-94.788209
73025100,45.676449,-94.808419
73025101,45.676449,-94.808419
73025102,45.676449,-94.808419
73027300,45.719226,-94.899271
74000100,44.088393,-93.068176
74001900,44.066564,-93.244072
74002300,43.888897,-93.344812
75001900,45.513124,-95.79274
75002400,45.585792,-95.799658
75004600,45.624656,-95.758624
75007500,45.692405,-95.873208
75009600,45.573545,-95.881548
75020000,45.534268,-96.08381
76003300,45.319709,-95.277825
76005700,45.292396,-95.404492
76007200,45.399378,-95.397057
76008600,45.396691,-95.576557
76014100,45.249112,-96.043709
76014600,45.345254,-96.029312
76014601,45.345254,-96.029312
76014602,45.345254,-96.029312
77000700,45.835564,-94.689801
77000900,45.825399,-94.760926
77001000,45.825881,-94.733656
77001800,45.794226,-94.685731
77001900,45.781242,-94.6561
77002100,45.838907,-94.725789
77002200,45.929044,-94.705398
77002300,45.866199,-94.747108
77002400,45.905829,-94.725922
77002500,45.9107,-94.645109
77002600,45.883752,-94.685325
77002700,45.898986,-94.725475
77002900,45.86925,-94.704124
77003200,45.861457,-94.746584
77003400,45.930625,-94.684453
77003500,46.001199,-94.698179
77004600,46.079623,-94.761556
77005000,46.034495,-94.748973
77006100,46.136491,-94.745717
77006300,46.135783,-94.678798
77006600,46.112998,-94.7423
77006700,46.120712,-94.710242
77006800,46.191291,-94.711802
77008400,45.795095,-94.750631
77008401,45.795095,-94.750631
77008402,45.795095,-94.750631
77008800,46.193234,-94.769369
77008900,45.792927,-94.796316
77010500,45.92545,-94.847004
77012000,45.956777,-94.86136
77012800,46.122231,-94.82482
77013800,46.353734,-94.849511
77014900,45.803107,-94.89579
77014901,45.803107,-94.89579
77014902,45.803107,-94.89579
77015000,45.739794,-94.957832
77015001,45.739794,-94.957832
77015002,45.739794,-94.957832
77015400,45.786768,-94.981044
77016000,45.849984,-94.929549
77016400,45.862947,-94.97396
77018100,45.914284,-94.99436
77018200,45.831022,-95.037635
77021500,45.931276,-95.099573
78002400,45.818201,-96.575946
78002500,45.61499,-96.845419
79000100,44.252656,-91.918848
79000101,44.252656,-91.918848
79000102,44.252656,-91.918848
79000103,44.252656,-91.918848
79000104,44.252656,-91.918848
79000500,44.351908,-91.983387
79000501,44.351908,-91.983387
79000502,44.351908,-91.983387
79001100,44.237902,-91.940288
80001200,46.588871,-94.847709
80001500,46.784936,-94.826694
80002200,46.70266,-94.965745
80003000,46.803071,-95.034018
80003400,46.795205,-95.070401
80003700,46.75819,-95.061958
80003900,46.752295,-95.099128
80005000,46.765887,-94.836422
81000300,43.905112,-93.417819
81001300,44.107335,-93.443144
81001400,44.081055,-93.479175
81001401,44.081055,-93.479175
81001402,44.081055,-93.479175
81001500,44.079176,-93.52038
81001600,44.069776,-93.445511
81005500,44.184032,-93.619799
81006700,44.196136,-93.647241
81007600,43.967514,-93.67417
81008300,44.065503,-93.737544
81009500,44.145921,-93.709246
81009501,44.145921,-93.709246
81009502,44.145921,-93.709246
82002300,45.046343,-92.820475
82004600,45.152655,-92.796362
82004900,45.130864,-92.818126
82005200,45.204078,-92.869868
82005201,45.204078,-92.869868
82005202,45.204078,-92.869868
82005203,45.204078,-92.869868
82005204,45.204078,-92.869868
82005205,45.204078,-92.869868
82005400,45.293325,-92.865901
82005900,45.267275,-92.813317
82009100,44.942739,-92.974197
82010100,45.025665,-92.948565
82010400,45.013084,-92.919351
82010600,44.987067,-92.885455
82011500,44.952382,-92.979629
82014000,45.171506,-92.973333
82015900,45.268089,-92.912379
82016300,45.263003,-93.010572
82016700,45.095112,-92.99622
83002100,44.081329,-94.388486
83003600,43.919825,-94.702144
83004000,43.906357,-94.6768
83004300,43.974702,-94.640417
83005100,43.926395,-94.837386
83005600,43.962684,-94.808721
83006000,44.093781,-94.755164
84002300,46.256112,-96.537471
85000200,44.042244,-91.605113
85000201,44.042244,-91.605113
85000202,44.042244,-91.605113
85000203,44.042244,-91.605113
85000204,44.042244,-91.605113
85000205,44.042244,-91.605113
85001100,44.037791,-91.628721
85001101,44.037791,-91.628721
85001102,44.037791,-91.628721
85001200,44.070467,-91.723615
85001300,44.158082,-91.809232
85001301,44.158082,-91.809232
85001302,44.158082,-91.809232
85001303,44.158082,-91.809232
85001304,44.158082,-91.809232
85001305,44.158082,-91.809232
85001306,44.158082,-91.809232
85001307,44.158082,-91.809232
85001900,44.183846,-91.996438
85003300,44.075012,-91.699051
86000900,45.138781,-93.741281
86001100,45.159634,-93.745541
86002300,45.179042,-93.74657
86003100,45.209883,-93.786248
86004100,45.120188,-93.8277
86004600,45.098271,-93.858403
86005100,45.221579,-93.868056
86005300,45.191347,-93.866115
86005301,45.191347,-93.866115
86005302,45.191347,-93.866115
86006300,45.16337,-93.787347
86006600,45.293089,-93.879435
86008600,45.051755,-93.884237
86009000,45.151911,-93.888719
86010600,45.072037,-93.987542
86010700,45.139462,-93.908717
86011400,45.070416,-93.968375
86011900,45.225077,-93.940849
86012000,45.204052,-93.991869
86012001,45.204052,-93.991869
86012002,45.204052,-93.991869
86013400,45.226396,-93.978337
86013401,45.226396,-93.978337
86013402,45.226396,-93.978337
86013403,45.226396,-93.978337
86013900,45.31983,-93.958705
86013901,45.31983,-93.958705
86013902,45.31983,-93.958705
86014600,45.300302,-93.901063
86014700,45.288033,-93.906935
86014800,45.286677,-93.907659
86015200,45.287964,-93.998618
86015600,45.255883,-93.997685
86016300,45.338777,-93.998807
86016800,45.363635,-93.956722
86017400,45.335075,-93.931448
86017800,44.995323,-94.001951
86018000,45.075691,-94.013256
86018200,45.172969,-94.009489
86018300,45.386717,-94.014324
86018400,45.047414,-94.054007
86018800,45.022084,-94.022774
86019000,45.022439,-94.051214
86019900,45.06519,-94.070836
86021400,45.193671,-94.032165
86021700,45.180477,-94.118797
86022100,45.166249,-94.093924
86022300,45.306077,-94.024141
86022700,45.282429,-94.068944
86022900,45.26841,-94.032481
86023300,45.328968,-94.018474
86023400,45.319464,-94.106807
86023800,45.360247,-94.05616
86025000,45.075949,-94.11514
86025100,45.268044,-94.127351
86025200,45.321752,-94.147069
86025201,45.321752,-94.147069
86025202,45.321752,-94.147069
86025500,44.987174,-94.206225
86026300,45.110446,-94.158255
86026400,45.087205,-94.197332
86026600,45.150346,-94.147078
86027100,45.223924,-94.233152
86027300,45.212096,-94.171418
86027900,45.239033,-94.223673
86028800,45.25036,-94.16852
86029300,45.062701,-94.261908
86029800,45.250631,-94.259618
87001600,44.577184,-95.482156
87001700,44.5423,-95.540863
87001900,44.614834,-95.525013
87003000,44.695124,-95.524648
87006000,44.670971,-95.780751
87006001,44.670971,-95.780751
87006002,44.670971,-95.780751
87018000,44.695771,-96.295787
87018100,44.642638,-96.227805
87018500,44.68876,-96.299666
